Name,ProductKey,Description,Picture,Product sections,Type,vyzn.catalogue.Density,vyzn.catalogue.ch.KBOB2022.UBPTotal,vyzn.catalogue.ch.KBOB2022.UBPProduction,vyzn.catalogue.ch.KBOB2022.UBPDisposal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyTotal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyProduction,vyzn.catalogue.ch.KBOB2022.RenewableEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GreyEnergyTotal,vyzn.catalogue.ch.KBOB2022.GreyEnergyProduction,vyzn.catalogue.ch.KBOB2022.GreyEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsTotal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsProduction,vyzn.catalogue.ch.KBOB2022.GHGEmissionsDisposal,vyzn.catalogue.ch.KBOB2022.LCARefUnit,vyzn.catalogue.ch.KBOB2022.BiogenicCarbon,KBOB REF,vyzn.catalogue.SourceENV
"12.004 Innentüre, Zimmertüre, Holz, Glaseinsatz, Holzrahmen",KBOB2022-12.004,,,,MATERIAL_LIST,,109000.0,99800.0,8880.0,200.0,200.0,0.273,255.0,249.0,5.23,59.7,52.8,6.92,m2,11,A1868DC5-9456-4291-865A-499B33A5FCD1,KBOB 2022 V4
"12.011 Innentüre, Zimmertüre, Holz, Glaseinsatz, Stahlzarge",KBOB2022-12.011,,,,MATERIAL_LIST,,202000.0,193000.0,8270.0,152.0,152.0,0.265,421.0,416.0,4.71,112.0,106.0,6.53,m2,7,baf5dab7-6a2d-47f6-a64c-867e2227b969,KBOB 2022 V4
"12.003 Innentüre, Zimmertüre, Holz, Holzrahmen",KBOB2022-12.003,,,,MATERIAL_LIST,,64500.0,57800.0,6700.0,206.0,206.0,0.123,141.0,137.0,3.44,32.3,26.9,5.39,m2,12,767D89CB-9927-4BDD-ACD3-FCC79C32B97E,KBOB 2022 V4
"12.010 Innentüre, Zimmertüre, Holz, Stahlzarge",KBOB2022-12.010,,,,MATERIAL_LIST,,157000.0,151000.0,6090.0,158.0,158.0,0.115,307.0,304.0,2.92,84.8,79.8,5.0,m2,9,0ea0aaec-c7a6-42ab-97cb-d02848277eb6,KBOB 2022 V4
13.001 Acrylnitril-Butadien-Styrol (ABS),KBOB2022-13.001,,,,MATERIAL_LIST,1050,9770.0,6790.0,2980.0,0.429,0.408,0.0208,30.0,29.2,0.739,7.67,4.92,2.75,kg,0,D145CC3E-3828-487D-8C94-C2CDC23BF922,KBOB 2022 V4
13.005 Gusseisen,KBOB2022-13.005,,,,MATERIAL_LIST,7850,5660.0,5650.0,11.1,0.268,0.267,0.000567,5.48,5.45,0.0272,2.09,2.09,0.00693,kg,0,BF5ADE50-BDAD-419B-B7E5-9A3F7F6938A3,KBOB 2022 V4
13.002 Polyethylen (PE),KBOB2022-13.002,,,,MATERIAL_LIST,960,6020.0,3570.0,2450.0,0.537,0.523,0.014,23.2,23.0,0.209,4.75,2.38,2.37,kg,0,0DB3712B-3B7E-44BB-B56C-A49DDED3D465,KBOB 2022 V4
13.003 Polypropylen (PP),KBOB2022-13.003,,,,MATERIAL_LIST,910,6050.0,3600.0,2450.0,0.421,0.407,0.014,22.7,22.5,0.209,4.77,2.4,2.37,kg,0,92B2EFB8-9F95-47EC-963D-114CBE430246,KBOB 2022 V4
13.004 Polyvinylchlorid (PVC),KBOB2022-13.004,,,,MATERIAL_LIST,1390,6240.0,3880.0,2370.0,0.637,0.536,0.101,19.5,18.4,1.1,4.48,2.38,2.1,kg,0,5A6449C2-62A0-4A42-BF6D-F1E33F5F9480,KBOB 2022 V4
"14.002 Anstrich, lösemittelverdünnbar, 2 Anstriche",KBOB2022-14.002,,,,MATERIAL_LIST,0.3,2260.0,2190.0,70.7,0.449,0.449,0.00066,6.57,6.55,0.0167,0.975,0.919,0.0562,m2,0,07DD2F56-133A-4FBF-A39B-1D374248EB2A,KBOB 2022 V4
"14.001 Anstrich, wasserverdünnbar, 2 Anstriche",KBOB2022-14.001,,,,MATERIAL_LIST,0.3,1220.0,1150.0,70.7,0.14,0.14,0.00066,4.17,4.15,0.0167,0.701,0.645,0.0562,m2,0,10ACA0B7-B75D-4F51-A3AB-976B923ACA8A,KBOB 2022 V4
"14.003 Bitumenemulsion, 1 Anstrich",KBOB2022-14.003,,,,MATERIAL_LIST,0.25,428.0,369.0,59.0,0.0167,0.0161,0.00055,1.85,1.84,0.014,0.181,0.134,0.0468,m2,0,1165EF5A-E1A2-4C0D-9307-622DEE107999,KBOB 2022 V4
"14.004 Emaillieren, Metall",KBOB2022-14.004,,,,MATERIAL_LIST,,16400.0,16400.0,0.0,3.98,3.98,0.0,43.4,43.4,0.0,8.11,8.11,0.0,m2,0,F45B12F5-FF80-528A-2C76-A6DABD38F684,KBOB 2022 V4
"14.005 Pulverbeschichten, Aluminium",KBOB2022-14.005,,,,MATERIAL_LIST,,6260.0,6260.0,0.0,0.575,0.575,0.0,16.6,16.6,0.0,3.64,3.64,0.0,m2,0,68569EAE-A2FA-E096-D678-497AB362BCCF,KBOB 2022 V4
"14.006 Pulverbeschichten, Stahl",KBOB2022-14.006,,,,MATERIAL_LIST,,6750.0,6750.0,0.0,0.694,0.694,0.0,21.1,21.1,0.0,4.38,4.38,0.0,m2,0,E9266136-2E91-997B-5E48-CA88AB77279C,KBOB 2022 V4
"14.007 Verchromen, Stahl",KBOB2022-14.007,,,,MATERIAL_LIST,,6320.0,6320.0,0.0,0.855,0.855,0.0,4.45,4.45,0.0,0.609,0.609,0.0,m2,0,3FDD883B-8EDA-4735-987C-5D7CF46F1004,KBOB 2022 V4
"14.008 Verzinken, Stahl",KBOB2022-14.008,,,,MATERIAL_LIST,,29500.0,29500.0,0.0,2.63,2.63,0.0,25.5,25.5,0.0,6.09,6.09,0.0,m2,0,AAF77F9A-FE78-41CD-BAD5-16DAA6238CC2,KBOB 2022 V4
"15.001 Plexiglas (PMMA, Acrylglas)",KBOB2022-15.001,,,,MATERIAL_LIST,1180,14800.0,11700.0,3090.0,0.384,0.371,0.0134,40.2,40.0,0.21,11.6,8.68,2.92,kg,0,78087965-417E-4763-B8B5-4A7910943363,KBOB 2022 V4
15.002 Polyamid (PA) glasfaserverstärkt,KBOB2022-15.002,,,,MATERIAL_LIST,1360,15200.0,12300.0,2910.0,0.979,0.959,0.0193,40.3,39.6,0.687,11.5,8.89,2.62,kg,0,A5671823-5D7E-A4B1-2A9F-C32E6CA3BCB9,KBOB 2022 V4
15.003 Polycarbonat (PC),KBOB2022-15.003,,,,MATERIAL_LIST,1200,15900.0,12800.0,3090.0,0.419,0.405,0.0134,31.8,31.6,0.21,11.4,8.49,2.92,kg,0,464C8985-D30C-40EC-8B26-7E107BCF7F1A,KBOB 2022 V4
15.004 Polyester (UP) glasfaserverstärkt,KBOB2022-15.004,,,,MATERIAL_LIST,1500,13800.0,10700.0,3090.0,1.48,1.46,0.0134,31.3,31.1,0.21,9.84,6.92,2.92,kg,0,993A7227-F17D-4BFA-8B37-C62C13DC42F5,KBOB 2022 V4
15.005 Polystyrol (PS),KBOB2022-15.005,,,,MATERIAL_LIST,1050,8170.0,4880.0,3280.0,0.11,0.0971,0.0132,24.6,24.4,0.208,6.72,3.64,3.08,kg,0,CBDADEEB-3B93-32E4-6504-08EF289B6D9B,KBOB 2022 V4
21.001 Abfalltrennsystem,KBOB2022-21.001,,,,MATERIAL_LIST,,35300.0,26500.0,8760.0,16.8,16.7,0.0519,113.0,112.0,0.873,24.2,16.1,8.13,Stk.,0,3C36CA50-3B4E-44CA-8240-EB4B75A84B68,KBOB 2022 V4
"21.002 Arbeitsplatte Chromstahl, high-end",KBOB2022-21.002,,,,MATERIAL_LIST,,836000.0,836000.0,708.0,450.0,450.0,0.0363,1260.0,1260.0,1.74,332.0,332.0,0.444,m2,0,FC7C4727-B6B9-45A9-9AB9-53EE5C039FB2,KBOB 2022 V4
"21.003 Arbeitsplatte Chromstahl, Standard",KBOB2022-21.003,,,,MATERIAL_LIST,,137000.0,136000.0,1420.0,88.9,88.8,0.0809,224.0,223.0,1.47,56.8,55.7,1.05,m2,5,59550658-97D9-44D0-A19E-69C1434953F0,KBOB 2022 V4
21.004 Arbeitsplatte Kompositwerkstoff (auf Aluminiumhydroxidbasis),KBOB2022-21.004,,,,MATERIAL_LIST,,137000.0,116000.0,20800.0,6.28,6.05,0.232,355.0,350.0,4.49,95.5,76.2,19.2,m2,0,BA8B90B0-9DF2-4B24-9C2E-2771662E958F,KBOB 2022 V4
21.005 Arbeitsplatte kunstharzbeschichtet,KBOB2022-21.005,,,,MATERIAL_LIST,,34200.0,32600.0,1550.0,148.0,148.0,0.0779,102.0,101.0,1.25,20.2,19.0,1.2,m2,12,77DCCEBD-760E-4534-9BF9-975E037EB3A0,KBOB 2022 V4
21.006 Arbeitsplatte Massivholz,KBOB2022-21.006,,,,MATERIAL_LIST,,27400.0,26000.0,1480.0,335.0,335.0,0.141,60.7,58.6,2.09,12.6,11.7,0.915,m2,6,FF8F7027-E9C1-4AD4-9E47-7DDB0F44CCEE,KBOB 2022 V4
21.007 Arbeitsplatte Naturstein,KBOB2022-21.007,,,,MATERIAL_LIST,,158000.0,155000.0,3510.0,71.5,71.3,0.178,356.0,351.0,4.34,41.1,40.0,1.05,m2,0,F6E3D922-9AB9-43AF-8913-DAEEA4FBE722,KBOB 2022 V4
21.008 Dampfabzug,KBOB2022-21.008,,,,MATERIAL_LIST,,356000.0,338000.0,17700.0,69.3,69.2,0.0383,598.0,596.0,1.31,151.0,133.0,17.1,Stk.,0,84ED90B6-CBDF-4F8D-845B-272346268676,KBOB 2022 V4
"21.009 Küche, Massivholz, 16-teilig",KBOB2022-21.009,,,,MATERIAL_LIST,,1000000.0,942000.0,62600.0,5040.0,5040.0,2.44,1980.0,1940.0,38.2,470.0,418.0,51.3,Stk.,160,179EF39A-FF60-4845-9534-8D73EF207C47,KBOB 2022 V4
"21.010 Küche, Metall, 16-teilig",KBOB2022-21.010,,,,MATERIAL_LIST,,6610000.0,6550000.0,54300.0,682.0,682.0,0.258,10300.0,10200.0,5.13,2770.0,2720.0,51.0,Stk.,3,6927B923-0CE9-404D-B3A9-98914ED31E83,KBOB 2022 V4
"21.011 Küche, Spanplatte, 16-teilig",KBOB2022-21.011,,,,MATERIAL_LIST,,1200000.0,1110000.0,91000.0,2530.0,2520.0,3.46,2870.0,2810.0,56.2,632.0,557.0,74.8,Stk.,223,FADC1641-F855-4888-B0BB-42B23153ED97,KBOB 2022 V4
21.012 Spüle Chromstahl,KBOB2022-21.012,,,,MATERIAL_LIST,,110000.0,105000.0,5330.0,40.8,40.8,0.035,213.0,213.0,0.711,48.6,43.6,4.92,Stk.,0,12ADE34B-2318-4E01-89C0-4A690DF416D3,KBOB 2022 V4
21.013 Spüle Kompositwerkstoff (auf Gesteinsmehlbasis),KBOB2022-21.013,,,,MATERIAL_LIST,,46600.0,46000.0,595.0,16.4,16.4,0.0303,144.0,143.0,0.736,30.7,30.5,0.178,Stk.,0,77603615-1C21-4F15-A9A7-3194EA13EEE8,KBOB 2022 V4
